,Source,Propaganda text,Type
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/after-school-special/movieshow/61284013.cms,After School Special,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Minding the Gap,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/shadow-in-the-cloud/movieshow/80011523.cms,Shadow In The Cloud,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/dynasties/movieshow/69879221.cms,Dynasties,Non propaganda
,https://www.imdb.com/title/tt0439784/?ref_=fn_tt_tt_22,A Week in Politics,Non propaganda
,https://www.imdb.com/title/tt6632728/?ref_=fn_tt_tt_132,The Politics Show (East),Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/capturing-the-friedmans,Capturing the Friedmans ,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Stop Making Sense,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Love & Basketball,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Wake Up Sid,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Focus Attention on Important Points,propaganda
,https://posteritati.com/genre/documentary?page=7,The Fog of War,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",There Will Be Blood,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"Help Them, Keep Your War Savings Pledge",propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Wednesday,Non propaganda
,https://www.imdb.com/title/tt0329504/?ref_=fn_tt_tt_55,Politics: How to do it,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",50 First Dates,Non propaganda
,https://www.imdb.com/title/tt3401360/?ref_=fn_tt_tt_258,Diary of Prince Paul: Politics of the Business,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/anna/movieshow/69821791.cms,Anna,Non propaganda
,https://www.imdb.com/title/tt22353708/?ref_=fn_tt_tt_51,Stories We Tell,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Through the Wormhole,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/bloodshot/movieshow/73549294.cms,Bloodshot,Non propaganda
,https://posteritati.com/genre/documentary?page=4,Ashram in Poona,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"For Gunpowder, Save Waste Fats",propaganda
,https://posteritati.com/genre/documentary?page=4,!Women Art Revolution,Non propaganda
,https://posteritati.com/genre/documentary?page=11,Nureyev: All the World His Stage,Non propaganda
,https://www.imdb.com/title/tt8394650/?ref_=fn_tt_tt_265,Chopper's Politics,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",The Sea Inside,Non propaganda
,https://www.imdb.com/title/tt1965776/?ref_=fn_tt_tt_14,Històries del Cinema,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Un Deuxieme Camion de Colis pour nos Soldats est Parti le Samedi 31 Mars 1945 pour le Front de la Rochelle,propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Something's Gotta Give,Non propaganda
,https://posteritati.com/genre/documentary?page=14,"The Wonderful, Horrible Life of Leni Riefenstahl",Non propaganda
,https://posteritati.com/genre/documentary?page=5,Divorce Iranian Style,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/flatliners/movieshow/61272031.cms,Flatliners,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",All About Eve,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/paw-patrol-the-movie/movieshow/91495291.cms,Paw Patrol: The Movie,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/rockumentary-evolution-of-indian-rock/movieshow/81325523.cms,Rockumentary: Evolution Of Indian Rock,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Girl with a Pearl Earring,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,To Make The World A Decent Place To Live In,propaganda
,https://posteritati.com/genre/documentary?page=4,5000 Jahre Agypten,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Save and Serve the Cause of Freedom,propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/footprints-on-the-moon-1970,Footprints on the Moon: Apollo 11 ,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/tom-jerry/movieshow/80282151.cms,Tom & Jerry,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Barry Lyndon,Non propaganda
,https://posteritati.com/genre/documentary?page=11,Passion & Poetry: The Ballad of Sam Peckinpah,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/partition-1947/movieshow/61275056.cms,Partition: 1947,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Goodfellas,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Stuck in Love.,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/venom-let-there-be-carnage/movieshow/75290195.cms,Venom: Let There Be Carnage,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Rain Man,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Americans Suffer When Careless Talk Kills!,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Reservoir Dogs,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/no-fathers-in-kashmir/movieshow/68387870.cms,No Fathers In Kashmir,Non propaganda
,https://www.imdb.com/title/tt4364196/?ref_=fn_tt_tt_26,Air,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Children Underground,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-gray-man/movieshow/91142239.cms,The Gray Man,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",The Sleeping Dictionary,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Spider-Man: Into the Spider-Verse,Non propaganda
,https://posteritati.com/genre/documentary?page=7,Go for It,Non propaganda
,https://www.imdb.com/title/tt1799103/?ref_=fn_tt_tt_255,Korn: Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/life-70mm-the-only-way-out-is-in/movieshow/61266364.cms,Life 70mm: The Only Way Out Is In,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Imelda,Non propaganda
,https://posteritati.com/genre/documentary?page=13,We Are Twisted Fucking Sister!,Non propaganda
,https://posteritati.com/genre/documentary?page=4,180° South,Non propaganda
,https://www.imdb.com/title/tt2105769/?ref_=fn_tt_tt_233,Amore e politica,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/overlord/movieshow/62023225.cms,Overlord,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/a-shaun-the-sheep-movie-farmageddon/movieshow/82230543.cms,A Shaun the Sheep Movie: Farmageddon,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Blackadder the Third,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/judas-and-the-black-messiah/movieshow/80789058.cms,Judas And The Black Messiah,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/brahms-the-boy-ii/movieshow/73927141.cms,Brahms: The Boy II,Non propaganda
,https://www.imdb.com/title/tt12296916/?ref_=fn_tt_tt_247,Painting Politics,Non propaganda
,https://filmartgallery.com/products/ziggy-stardust-and-the-spiders-from-mars-3,Ziggy Stardust and the Spiders From Mars,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Wake up America civilization calls every man woman and child,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/mamma-mia-here-we-go-again/movieshow/62025228.cms,Mamma Mia! Here We Go Again,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",The Women on the 6th Floor,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Kedi,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Spartacus: Gods of the Arena,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Burroughs: The Movie,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/paw-patrol-the-movie/movieshow/91495291.cms,Paw Patrol: The Movie,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The King's Speech,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Heartstopper,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/legacy-of-lies/movieshow/81754955.cms,Legacy Of Lies,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/dead-trigger/movieshow/61669095.cms,Dead Trigger,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/downton-abbey-a-new-era/movieshow/91077152.cms,Downton Abbey: A New Era,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/smallfoot/movieshow/62025253.cms,Smallfoot,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",9-1-2001,Non propaganda
,https://www.imdb.com/title/tt4508750/?ref_=fn_tt_tt_42,Lust Stories,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"Grass Makes Meat, Prevent Range Fires",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-rhythm-section/movieshow/62025186.cms,The Rhythm Section,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,It is a Remarkable Story,propaganda
,https://posteritati.com/genre/documentary?page=7,Gimme Shelter,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,We Have Just Begun to Fight!,propaganda
,https://posteritati.com/genre/documentary?page=13,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/vice/movieshow/67586741.cms,Vice,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Stepping Razor: Red X,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Naqoyqatsi,Non propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,Columbia calls--Enlist now for U.S. Army...,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,The First Three,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/thor-ragnarok/movieshow/61486635.cms,Thor: Ragnarok,Non propaganda
,https://www.imdb.com/title/tt2179518/?ref_=fn_tt_tt_69,Marcus Garvey: A Giant of Black Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/monster-hunt-2/movieshow/64090886.cms,Monster Hunt 2,Non propaganda
,https://www.imdb.com/title/tt0884154/?ref_=fn_tt_tt_46,Politics As Usual,Non propaganda
,https://www.imdb.com/title/tt1676685/?ref_=fn_tt_tt_189,Cheddar Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/first-man/movieshow/62024039.cms,First Man,Non propaganda
,https://posteritati.com/genre/documentary?page=11,Obit.,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Chris & Don: A Love Story,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",The Lake House,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/sound-of-metal/movieshow/82226466.cms,Sound Of Metal,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-vanishing/movieshow/62023147.cms,The Vanishing,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Hitch,Non propaganda
,https://www.imdb.com/title/tt27664630/?ref_=fn_tt_tt_296,Life Histories in Time,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/diary-of-a-wimpy-kid-the-long-haul/movieshow/61274569.cms,Diary Of A Wimpy Kid: The Long Haul,Non propaganda
,https://www.imdb.com/title/tt0117030/?ref_=fn_tt_tt_81,Metal Politics Taiwan,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,"Don't Let that Shadow Touch Them, Buy War Bonds",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/a-darker-shade-of-night/movieshow/61284952.cms,A Darker Shade Of Night,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Great Dictator,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Hot Lips and Innertubes,Non propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,"Willst du den Frieden ernten, musst du säen...",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/mission-impossible-fallout/movieshow/62663142.cms,Mission: Impossible - Fallout,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/death-on-the-nile/movieshow/71107777.cms,Death On The Nile,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/soul-power,Soul Power,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"Republicains, Antifascistes, Unissez-vous!..",propaganda
,https://posteritati.com/genre/documentary?page=10,Marina Abramovic: The Artist Is Present,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/dont-worry-darling/movieshow/93071107.cms,Don't Worry Darling,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Jazz on a Summer's Day,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/everything-everywhere-all-at-once/movieshow/93729502.cms,Everything Everywhere All At Once,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/destination-wedding/movieshow/64029379.cms,Destination Wedding,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Flight of the Conchords,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/searching-for-sugar-man-2012,Searching for Sugar Man ,Non propaganda
,https://www.bl.uk/world-war-one/articles/patriotism-and-nationalism,Turn Your Silver into Bullets - at the Post Office,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/siberia/movieshow/62007188.cms,Siberia,Non propaganda
